,day,edam_ecne_eplu,edam_ecor_emcn,edam_emsg_eplu,edam_epdn_ecne,edam_epdn_emcn,eint_ecpn_emgl,eint_esln_emgl,eint_esln_espc,emeg_ecpn_emgl,emfn_ecor_ecri,emfn_ecor_emcn,emfn_emcn_epdn,epdn_ecne_ecpn,epdn_eint_ecpn,epdn_eint_espc,epdn_emfn_espc,eplu_ecne_ecpn,eplu_emeg_ecpn,eplu_emeg_emal,eplu_emsg_emal
0,01/11/2018,-0.821,7.456692883,-3.538,-104.318,-5.561,-1.599,-1.846,1.417,-1.833,-9.991550389,-5.287156738,-1.553,6.322,-0.977,0.412,-0.97,-0.075,-3.54,-2.973,-2.781
1,02/11/2018,-1.7476666666666667,7.47167123,-3.233,-104.208,-4.769,-1.112,-1.468,1.724,-1.907,-9.97137694,-5.26258934,-1.0166666666666666,7.464333333333333,-1.0463333333333333,0.21933333333333332,-0.8533333333333333,-1.279,-3.311,-1.881,-4.114
2,03/11/2018,-2.6743333333333332,7.488556504,-5.344,-104.098,-3.9770000000000003,-1.611,-2.39,0.532,-3.11,-9.94624016,-5.246352173,-0.4803333333333333,8.606666666666667,-1.1156666666666668,0.026666666666666672,-0.7366666666666667,-2.483,-4.244,-1.73825,-3.4805
3,04/11/2018,-3.601,7.505914113,-3.613,-103.988,-3.185,-1.345,-1.782,1.464,-2.473,-9.921920155,-5.223216168,0.056,9.749,-1.185,-0.166,-0.62,-3.687,-4.113,-1.5955,-2.847
4,05/11/2018,-3.127,7.524479297,-1.829,-102.455,-1.918,-1.306,-1.135,1.812,-2.222,-9.902297651,-5.195084413,-0.452,9.075,-2.003,-0.616,-0.759,-4.748,-4.219,-1.45275,-2.2135
5,06/11/2018,-2.841,7.541683069,-1.016,-101.369,-0.549,-1.41,-0.938,1.904,-2.329,-9.878038349,-5.171581775,-0.292,8.764,-1.997,-0.242,-0.568,-4.949,-4.111,-1.31,-1.58
6,07/11/2018,-2.109,7.552474223,-0.558,-101.541,-1.185,-1.449,-0.584,1.873,-2.224,-9.872318401,-5.146001094,-0.378,8.206,-1.777,-0.493,-0.267,-4.025,-3.725,-0.906,-0.861
7,08/11/2018,-1.281,7.562209404,0.003,-100.676,-0.959,-1.626,-0.144,2.184,-2.018,-9.873308451,-5.11987606,-0.523,9.1,-1.384,-0.931,0.005,-3.092,-3.428,-1.468,-0.359
8,09/11/2018,-1.598,7.56732786,0.147,-100.319,-0.864,-1.609,-0.168,2.166,-2.043,-9.863986311,-5.095317433,-0.459,9.479,-1.447,-0.775,0.098,-3.413,-3.448,-1.368,-0.536
9,10/11/2018,-1.786,7.569567614,0.31,-100.117,-0.913,-1.476,-0.393,2.027,-1.88,-9.855017989,-5.071932513,-0.415,9.188,-1.242,-0.499,0.05,-3.796,-3.553,-1.371,-0.776
10,11/11/2018,-2.32,7.574706126,0.285,-99.827,-0.708,-1.418,-0.772,1.534,-2.012,-9.846548677,-5.056965872,-0.121,10.221,-1.468,-0.295,-0.006,-4.064,-3.563,-1.574,-0.58
11,12/11/2018,-2.331,7.58352781,0.275,-99.673,-0.423,-1.482,-1.093,1.255,-2.078,-9.832000281,-5.045810689,-0.09,10.305,-1.352,-0.444,-0.102,-4.07,-3.553,-1.584,-0.6126666666666667
12,13/11/2018,-2.429,7.602542566,0.278,-99.522,-0.386,-1.512,-1.113,1.317,-2.128,-9.818687772,-5.018754105,-0.123,10.476,-1.335,-0.343,-0.16,-4.089,-3.521,-1.594,-0.6453333333333333
13,14/11/2018,-2.212,7.620213111,0.208,-99.651,-0.454,-1.484,-1.045,1.39,-2.128,-9.797260029,-4.990480539,-0.099,10.452,-1.268,-0.295,-0.044,-3.751,-3.45,-1.604,-0.678
14,15/11/2018,-1.744,7.642206451,0.158,-99.806,-0.605,-1.417,-0.911,1.523,-2.054,-9.785470653,-4.972465522,-0.121,10.14,-1.183,-0.175,-0.009,-3.284,-3.415,-1.644,-0.808
15,16/11/2018,-1.695,7.672856249,0.1,-100.016,-0.552,-1.542,-0.919,1.636,-1.946,-9.780299695,-4.976450975,0.034,9.929,-1.29,-0.085,0.12,-3.202,-3.358,-1.606,-0.798
16,17/11/2018,-1.643,7.701923242,0.038,-100.32,-0.565,-1.549,-0.961,1.646,-1.862,-9.77150908,-4.983093132,0.059,9.52,-1.409,-0.018,0.118,-3.145,-3.277,-1.46,-0.853
17,18/11/2018,-1.577,7.72867564,0.032,-100.318,-0.923,-1.45,-0.995,1.55,-1.804,-9.753555671,-4.983871471,-0.156,9.769,-0.999,0.163,0.181,-2.912,-3.104,-1.367,-0.791
18,19/11/2018,-1.022,7.761654527,0.005,-99.655,-0.27,-1.021,-0.978,1.634,-1.744,-9.717225806,-4.963531738,-0.13,9.783,-0.24,0.655,-0.223,-2.437,-2.944,-1.372,-0.51
19,20/11/2018,-0.9533333333333334,7.790290323,-0.034,-99.238,-0.368,-0.468,-0.787,1.673,-1.404,-9.678,-4.934483871,-0.364,9.36,0.339,0.916,-0.548,-2.214,-2.739333333333333,-1.365,-0.5246666666666667
20,21/11/2018,-0.8846666666666666,7.898,-0.073,-99.051,-0.175,-0.692,-0.541,1.567,-1.64,-9.249,-5.038,-0.381,8.759,0.332,0.532,-0.533,-1.9909999999999999,-2.534666666666667,-1.358,-0.5393333333333333
21,22/11/2018,-0.816,9.254,-0.112,-99.057,-0.11,-0.743,-0.458,1.501,-1.679,-14.753,-3.527,-0.314,9.139,0.32,0.339,-0.404,-1.768,-2.33,-1.351,-0.554
22,23/11/2018,-0.819,8.132,-0.202,-99.083,-0.231,-0.841,-0.339,1.648,-1.683,-11.852,-3.846,-0.21,9.388,0.064,0.428,-0.309,-1.621,-2.137,-1.364,-0.657
23,24/11/2018,-1.085,7.836,-0.321,-99.808,-0.386,-0.964,-0.33,1.636,-1.76,-10.754,-3.449,-0.028,9.151,-0.337,0.184,-0.239,-1.83,-2.23,-1.359,-0.818
24,25/11/2018,-0.746,4.38,-0.538,-99.904,-0.576,-1.054,-0.454,1.483,-1.838,-8.148,-7.03,-0.16,9.822,0.291,0.29,-0.218,-1.01,-1.966,-1.454,-1.024
25,26/11/2018,-0.459,4.899,-0.644,-99.573,-0.764,-1.157,-0.056,1.771,-1.616,-7.39,-8.298,-1.16,10.249,0.569,0.087,-1.354,-0.433,-1.545,-1.436,-1.0414
26,27/11/2018,-0.63175,5.715,-0.63875,-99.013,-0.329,-0.93,-0.166,1.468,-1.228,-10.383,-8.052,-1.292,11.09,0.626,-0.205,-1.818,-0.58475,-1.502,-1.418,-1.0588
27,28/11/2018,-0.8045,7.325,-0.6335,-98.902,-0.939,-1.063,-0.316,1.457,-1.154,-10.491,-6.91,-1.313,11.176333333333334,-0.111,-0.287,-1.774,-0.7364999999999999,-1.459,-1.4000000000000001,-1.0762
28,29/11/2018,-0.97725,7.664,-0.62825,-98.79100000000001,-0.989,-1.489,-0.007,1.946,-1.123,-10.336,-6.071,-1.207,11.262666666666666,-0.767,-0.511,-1.699,-0.88825,-1.416,-1.3820000000000001,-1.0936
29,30/11/2018,-1.15,7.754,-0.623,-98.68,-1.078,-1.447,-0.056,2.042,-1.185,-10.054,-5.431,-1.112,11.349,-0.583,-0.259,-1.511,-1.04,-1.373,-1.364,-1.111
30,01/12/2018,-1.598,7.932,-0.498,-99.47500000000001,-0.8595,-1.351,-0.201,1.974,-1.219,-9.819,-5.053,-0.8675,10.796666666666667,-0.542,-0.3295,-1.4325,-1.542,-1.421,-1.143,-1.172
31,02/12/2018,-0.12350000000000017,7.906,-0.404,-100.27,-0.641,-1.199,-0.317,1.825,-1.267,-9.644,-4.739,-0.623,10.244333333333334,-0.501,-0.4,-1.354,-0.754,-1.599,-1.053,-1.125
32,03/12/2018,1.351,7.936,0.748,-101.065,-0.023,-0.031,1.732,3.839,0.061,-9.346,-4.501,-0.177,9.692,-1.24,-1.388,-0.933,0.034,-4.038,-2.126,-3.165
33,04/12/2018,-0.145,8.012,0.675,-101.081,0.699,0.084,1.596,2.714,-0.061,-9.167,-4.743,-0.046,10.009,-1.069,-2.411,-1.138,-1.112,-3.52,-1.858,-2.781
34,05/12/2018,-0.192,8.044,0.613,-101.0185,0.937,0.055,1.343,2.594,-0.205,-9.168,-4.506,0.32,10.084,-0.891,-2.314,-1.007,-1.1625,-3.249,-1.601,-2.58
35,06/12/2018,-0.239,8.1,0.615,-100.956,0.876,-0.149,1.234,2.337,-0.429,-9.294,-4.323,0.386,10.159,-0.756,-2.255,-0.93,-1.213,-3.09,-1.446,-2.208
36,07/12/2018,-0.423,8.075,0.575,-100.926,1.942,-0.201,0.855,2.161,-0.577,-9.126,-4.443,0.989,10.236,-0.639,-1.692,-0.789,-1.409,-2.937,-1.218,-1.968
37,08/12/2018,-0.509,7.887,0.358,-100.967,2.026,-0.189,0.397,1.297,-0.752,-9.695,-4.353,1.27,10.004,-0.317,-2.234,-0.618,-1.44,-2.793,-1.203,-1.938
38,09/12/2018,-0.414,7.864,0.267,-100.923,1.641,-0.405,0.223,1.037,-0.929,-9.904,-4.31,1.055,10.318,-0.187,-2.027,-0.751,-1.185,-2.702,-1.276,-1.735
39,10/12/2018,-2.001,7.726,0.086,-100.66,1.242,-0.38,0.14,1.53,-0.815,-9.575,-4.334,0.892,10.319,-0.336,-1.406,-0.764,-2.493,-2.253,-1.109,-1.372
40,11/12/2018,-3.258,7.639,-0.183,-100.193,1.34,-0.382,0.423,2.006,-0.549,-9.577,-4.347,0.987,10.864,-0.423,-1.005,-0.782,-3.331,-1.572,-1.023,-1.163
41,12/12/2018,-3.5516666666666667,7.734,-0.136,-100.02983333333333,1.617,-0.306,0.451,2.045,-0.136,-9.584,-4.593,0.825,10.915166666666668,-0.562,-0.799,-1.098,-3.5696666666666665,-0.797,-0.629,-0.815
42,13/12/2018,-3.8453333333333335,7.857,-0.124,-99.86666666666666,1.316,-0.128,0.431,1.884,-0.068,-9.381,-4.7,0.442,10.966333333333333,-0.512,-0.866,-1.151,-3.808333333333333,-0.759,-0.385,-0.517
43,14/12/2018,-4.139,8.192,-0.148,-99.70349999999999,1.3446666666666667,0.054,0.525,1.96,0.041,-9.406,-4.18,0.31833333333333336,11.0175,-0.33433333333333337,-1.0563333333333333,-1.2526666666666666,-4.047,-0.652,-0.23,-0.355
44,15/12/2018,-4.390000000000001,8.168,-0.17,-99.54033333333334,1.3733333333333333,-0.028,0.421,1.946,0.072,-9.133,-4.114,0.19466666666666668,11.068666666666667,-0.15666666666666668,-1.2466666666666666,-1.3543333333333334,-4.2995,-0.735,-0.189,-0.294
45,16/12/2018,-4.641,8.324,-0.181,-99.37716666666667,1.402,-0.109,0.474,1.513,0.021,-9.42,-4.414,0.071,11.119833333333332,0.021,-1.437,-1.456,-4.552,-0.649,-0.144,-0.103
46,17/12/2018,-4.8919999999999995,8.623,-0.39149999999999996,-99.214,2.153,0.037,0.605,1.775,-0.494,-9.62,-5.1,-0.221,11.171,0.034,-0.846,-1.978,-4.8045,-0.9965,0.0895,-0.1045
47,18/12/2018,-5.143,8.603,-0.602,-98.634,2.217,0.028,0.732,1.168,-2.205,-9.499,-5.189,-0.264,11.485,-0.038,-1.206,-2.225,-5.057,-1.344,0.323,-0.106
48,19/12/2018,-4.64,8.558,-0.447,-98.81,1.83,-0.227,0.766,1.224,-2.104,-9.197,-5.008,-0.257,11.391,0.003,-1.075,-1.951,-4.678,-1.275,0.39,0.075
49,20/12/2018,-3.807,8.784,-0.38,-99.226,0.543,-0.395,0.75,1.308,-1.954,-8.591,-4.333,-0.575,11.155,0.206,-0.826,-1.58,-3.841,-1.258,0.407,0.088
50,21/12/2018,-3.098,8.678,-0.251,-99.168,-0.16,-0.547,0.75,1.56,-1.789,-8.462,-4.034,-0.615,11.236,0.247,-0.348,-1.412,-3.238,-1.264,0.403,0.091
51,22/12/2018,-2.473,8.592,-0.024,-99.206,-0.392,-0.768,0.783,1.881,-1.765,-8.214,-3.999,-0.637,11.31,0.382,0.039,-1.199,-2.689,-1.275,0.389,0.098
52,23/12/2018,-1.978,8.493,0.048,-99.291,-0.429,-0.876,0.896,2.31,-1.62,-8.02,-3.973,-0.506,11.409,0.306,0.401,-0.932,-2.204,-1.248,0.335,0.064
53,24/12/2018,6.944,7.118,-0.135,-85.642,-8.258,-1.782,-2.084,1.808,-7.776,-6.928,-4.151,-7.022,14.097,34.56,16.79,1.351,7.89,1.241,-0.847,-1.516
54,25/12/2018,17.665,5.69,-0.704,-64.937,-19.973,2.244,-7.476,0.928,-16.791,-6.314,-3.15,-15.329,11.25,86.658,45.592,8.317,18.159,3.495,-2.889,-3.849
55,26/12/2018,26.796,4.243,-1.323,-47.362,-30.052,6.266,-12.62,0.172,-24.293,-5.197,-2.072,-22.145,8.419,131.874,71.097,14.632,26.896,5.502,-4.714,-5.889
56,27/12/2018,34.703,2.98,-1.841,-32.593,-38.747,9.969,-16.844,-0.247,-30.514,-4.009,-1.024,-27.886,6.037,170.362,93.137,20.14,34.427,7.251,-6.087,-7.678
57,28/12/2018,41.237,1.914,-2.285,-20.236,-45.811,13.296,-20.377,-0.395,-35.629,-2.924,-0.159,-32.526,3.793,202.669,111.664,24.772,40.469,8.564,-7.308,-9.115
58,29/12/2018,46.648,1.042,-2.624,-10.112,-51.588,15.941,-23.163,-0.338,-39.818,-1.902,0.601,-36.268,1.796,228.814,126.94,28.596,45.378,9.544,-8.308,-10.314
59,30/12/2018,51.011,0.334,-2.933,-2.061,-56.003,18.134,-25.262,-0.367,-42.965,-1.041,1.095,-39.234,0.172,249.625,138.75,31.715,49.406,10.463,-9.039,-11.262
60,31/12/2018,53.756,-0.377,-3.27,4.384,-59.262,19.876,-27.19,-0.987,-45.699,-0.399,1.388,-41.335,-1.729,266.032,147.428,33.986,51.764,11.166,-9.785,-12.115
61,01/01/2019,55.238,-0.714,-3.092,9.387,-61.901,21.223,-28.725,-1.169,-47.71,0.419,1.731,-42.977,-3.649,278.256,154.367,35.955,52.502,12.174,-9.319,-12.308
62,02/01/2019,57.01,-1.097,-3.079,12.944,-63.479,22.371,-29.715,-1.17,-48.748,0.974,1.821,-44.034,-4.406,287.119,159.415,37.186,53.982,12.665,-9.529,-12.668
63,03/01/2019,57.748,-1.25,-3.165,15.678,-63.922,23.719,-30.199,-1.747,-49.237,1.213,1.58,-44.561,-4.928,293.361,161.605,37.955,54.5,13.175,-9.554,-12.936
64,04/01/2019,57.85884615384615,-1.228,-3.307,15.763769230769231,-64.459,24.787,-30.148,-1.612,-49.552,1.47,1.509,-45.133,-4.871384615384615,297.111,163.101,38.543,54.63207692307692,13.443999999999999,-9.627500000000001,-12.975999999999999
65,05/01/2019,57.969692307692306,-1.274,-3.449,15.849538461538462,-64.28108333333334,25.546,-30.112,-1.866,-49.487,1.65,1.355,-44.96475,-4.8147692307692305,297.2608333333333,163.12108333333333,38.59041666666667,54.764153846153846,13.713,-9.701,-13.016
66,06/01/2019,58.08053846153846,-1.273,-3.411,15.935307692307692,-64.10316666666667,26.054,-29.814,-2.367,-48.903,1.907,1.255,-44.7965,-4.758153846153846,297.41066666666666,163.14116666666666,38.63783333333333,54.89623076923077,14.076,-9.792,-13.011
67,07/01/2019,58.191384615384614,-1.281,-3.399,16.021076923076922,-63.925250000000005,26.514,-29.371,-3.182,-48.209,2.4345,1.2685,-44.62825,-4.701538461538462,297.5605,163.16125,38.685249999999996,55.02830769230769,14.4,-9.858,-13.064
68,08/01/2019,58.30223076923077,-1.289,-3.331,16.106846153846153,-63.74733333333334,26.322,-28.906,-2.499,-47.625,2.962,1.282,-44.46,-4.644923076923077,297.7103333333333,163.18133333333333,38.73266666666667,55.160384615384615,14.385,-9.73,-12.865
69,09/01/2019,58.41307692307692,-3.048,-3.095,16.192615384615383,-63.56941666666667,26.682,-28.001,-1.648,-46.219,3.927,-0.376,-44.29175,-4.588307692307692,297.86016666666666,163.20141666666666,38.78008333333334,55.29246153846154,14.116,-9.975,-12.48
70,10/01/2019,58.523923076923076,-4.339,-3.13,16.278384615384617,-63.3915,27.363,-26.986,-0.981,-45.398,4.916,-1.144,-44.1235,-4.531692307692308,298.01,163.2215,38.8275,55.42453846153846,13.44,-9.713,-12.293
71,11/01/2019,58.63476923076923,-5.377,-2.553,16.364153846153847,-63.21358333333333,29.028,-24.623,1.176,-43.378,6.263,-1.166,-43.95525,-4.475076923076923,298.1598333333333,163.24158333333335,38.874916666666664,55.556615384615384,12.604,-9.414,-12.054
72,12/01/2019,58.745615384615384,-6.113,-2.653,16.449923076923078,-63.035666666666664,29.076,-24.312,1.353,-42.795,6.99,-1.577,-43.787,-4.418461538461538,298.30966666666666,163.26166666666668,38.922333333333334,55.68869230769231,12.101,-9.087,-11.972
73,13/01/2019,58.85646153846154,-6.3685,-2.686,16.535692307692308,-62.857749999999996,28.303,-23.964,1.352,-42.462,7.199,-1.821,-43.61875,-4.3618461538461535,298.4595,163.28175000000002,38.969750000000005,55.82076923076923,12.27,-8.923,-11.729
74,14/01/2019,58.96730769230769,-6.624,-2.817,16.62146153846154,-62.679833333333335,27.856,-23.86,1.227,-42.094,7.408,-2.065,-43.4505,-4.30523076923077,298.6093333333333,163.30183333333335,39.01716666666667,55.95284615384615,12.507,-9.028,-11.611
75,15/01/2019,59.078153846153846,-7.065,-2.822,16.70723076923077,-62.501916666666666,27.244,-23.802,0.835,-41.872,7.843,-2.428,-43.28225,-4.248615384615385,298.75916666666666,163.32191666666668,39.06458333333333,56.084923076923076,12.575,-9.027,-11.398
76,16/01/2019,59.189,-7.458,-2.742,16.793,-62.324,26.637,-23.728,0.823,-41.446,8.312,-2.622,-43.114,-4.192,298.909,163.342,39.112,56.217,12.818,-8.833,-11.193
77,17/01/2019,60.071,-7.84,-2.579,17.404,-60.187,26.257,-23.856,0.675,-40.986,8.777,-2.821,-41.12,-3.493,299.264,162.855,39.406,57.222,12.932,-8.683,-11.064
78,18/01/2019,60.803,-8.304,-2.532,16.264,-57.445,25.928,-24.181,0.345,-40.164,9.431,-3.139,-38.815,-3.698,298.144,161.307,39.612,58.186,13.087,-8.617,-11.032
79,19/01/2019,61.379,-8.436,-2.417,15.61,-55.516,25.974,-24.115000000000002,0.222,-40.0268,9.66,-3.201,-37.226,-3.218,296.379,159.784,39.562,58.962,13.197,-8.493,-10.928
80,20/01/2019,61.52,-8.482,-2.331,14.368,-53.603,26.02,-24.049,0.065,-39.8896,9.793,-3.23,-35.719,-2.953,293.869,157.831,39.393,59.317,13.311,-8.356,-10.83
81,21/01/2019,62.054,-8.012,-2.457,12.822,-52.38,26.066000000000003,-23.983,-0.241,-39.7524,10.137,-2.805,-34.613,-2.924,291.079,155.298,38.842,59.982,13.495,-8.42,-10.868
82,22/01/2019,62.807,-7.194,-2.501,12.058,-50.04,26.112000000000002,-23.916999999999998,0.303,-39.6152,10.797,-2.906,-33.637,-3.31,288.374,153.452,38.548,60.456,13.897,-9.383,-11.226
83,23/01/2019,62.7858,-7.265,-2.4732,10.309,-48.793,26.158,-23.851,0.37,-39.478,10.866,-2.717,-32.441,-3.824,285.234,151.438,38.237,60.4707,14.0092,-9.2828,-11.178600000000001
84,24/01/2019,62.7646,-7.38,-2.4454,9.222,-48.004,26.862,-23.185,0.214,-38.75,10.897,-2.617,-31.573,-3.259,282.358,149.146,37.78,60.485400000000006,14.1214,-9.182599999999999,-11.131200000000002
85,25/01/2019,62.7434,-7.86,-2.4176,8.925749999999999,-45.66,27.116,-22.883,-0.09,-38.26,10.639,-3.23,-30.18,-3.2395,279.244,146.694,37.236,60.5001,14.233600000000001,-9.0824,-11.0838
86,26/01/2019,62.7222,-7.905333333333334,-2.3898,8.6295,-45.577999999999996,27.194,-22.879,-0.042,-37.995,10.85,-3.2173333333333334,-30.029333333333334,-3.2199999999999998,277.7635,145.6625,37.08,60.5148,14.3458,-8.982199999999999,-11.0364
87,27/01/2019,62.701,-7.950666666666667,-2.362,8.33325,-45.496,27.217,-22.906,-0.251,-37.701,11.323,-3.2046666666666668,-29.878666666666668,-3.2005,276.283,144.631,36.924,60.5295,14.458,-8.882,-10.989
88,28/01/2019,62.6798,-7.996,-2.38,8.036999999999999,-45.414,27.28,-22.819,-0.42,-37.437,12.088,-3.192,-29.728,-3.181,273.508,142.661,36.261,60.544200000000004,14.893,-8.499,-10.787
89,29/01/2019,62.6586,-7.993,-2.298,7.74075,-44.285,27.388,-22.74,-0.469,-37.251,12.214,-3.077,-28.715,-3.1615,270.777,141.01,35.922,60.5589,15.316,-8.102,-10.53
90,30/01/2019,62.6374,-8.006,-2.197,7.4445,-43.264,27.524,-22.576,-0.472,-36.952,11.862,-3.277,-28.243,-3.1420000000000003,268.484,139.673,35.277,60.5736,15.751,-7.737,-10.23
91,31/01/2019,62.6162,-8.092,-2.202,7.14825,-42.269,27.649,-22.195,-0.532,-36.702,12.03,-3.339,-27.369,-3.1225,266.593,137.962,34.892,60.588300000000004,16.108,-7.374,-10.055
92,01/02/2019,62.595,-7.718,-2.299,6.852,-41.844,27.967,-22.285,-0.92,-36.592,11.722,-2.49,-26.431,-3.103,264.635,136.449,35.046,60.603,16.15,-7.023,-9.974
93,02/02/2019,62.311,-8.077,-2.21,5.81,-41.909,28.038,-22.303,-1.034,-36.694,11.851,-2.684,-26.44,-1.998,263.57,135.947,34.952,60.737,15.95,-6.924,-9.945
94,03/02/2019,62.035,-7.821,-1.999,4.876,-41.595,28.027,-22.34,-1.269,-36.81,12.063,-2.677,-26.43,-1.209,262.729,135.373,34.974,60.719,15.999,-6.718,-9.859
95,04/02/2019,61.273,-7.765,-1.99,4.584,-41.563,27.778,-22.703,-1.51,-37.023,12.89,-2.411,-26.325,0.256,262.271,135.184,35.061,60.328,16.203,-6.78,-9.736
96,05/02/2019,61.24422222222223,-8.325,-1.9831944444444445,3.548,-41.858,27.35,-23.226,-1.933,-37.752,13.009,-2.392,-26.684,2.242,262.296,135.294,35.336,60.31666666666667,16.22325,-6.772277777777778,-9.7345
97,06/02/2019,61.21544444444445,-8.117,-1.976388888888889,2.651,-42.259,26.746,-23.013,-1.647,-37.764,12.882,-2.494,-27.447,3.753,261.766,135.494,35.162,60.30533333333334,16.2435,-6.764555555555556,-9.733
98,07/02/2019,61.18666666666667,-8.075,-1.9695833333333332,1.83,-42.553,26.643,-22.8565,-1.606,-37.7675,13.054,-2.488,-27.828,4.854,261.478,135.4,35.055,60.294000000000004,16.263749999999998,-6.756833333333334,-9.7315
99,08/02/2019,61.15788888888889,-8.019,-1.9627777777777777,1.485,-42.707,26.54,-22.7,-1.622,-37.771,13.09,-2.374,-27.833,5.462,261.249,135.094,35.132,60.28266666666667,16.284,-6.7491111111111115,-9.73
100,09/02/2019,61.129111111111115,-7.926,-1.9559722222222222,1.211,-42.439,26.613,-22.123,-1.22,-37.717,13.076,-2.414,-27.695,6.043,260.655,135.011,35.174,60.27133333333334,16.30425,-6.741388888888889,-9.7285
101,10/02/2019,61.10033333333334,-7.904,-1.9491666666666667,0.952,-42.1,26.97,-21.764,-1.287,-37.649,13.175,-2.451,-27.408,6.534,260.341,134.764,35.379,60.260000000000005,16.3245,-6.733666666666667,-9.727
102,11/02/2019,61.071555555555555,-7.915,-1.9423611111111112,1.059,-41.244,27.169,-21.531,-1.333,-37.684,11.942,-3.083,-27.556,7.038,260.375,134.75,34.777,60.24866666666667,16.344749999999998,-6.725944444444445,-9.7255
103,12/02/2019,61.04277777777778,-7.755,-1.9355555555555555,1.643,-40.702,27.378,-21.546,-1.171,-37.474,12.059,-3.287,-27.284,7.084,259.847,134.385,34.798,60.23733333333334,16.365,-6.718222222222223,-9.724
104,13/02/2019,61.014,-7.963,-1.92875,1.829,-40.677,27.877,-21.941,-1.67,-37.574,12.076,-3.441,-27.251,6.887,259.681,134.097,34.801,60.226,16.38525,-6.7105,-9.7225
105,14/02/2019,60.98522222222223,-7.941,-1.9219444444444445,2.216,-40.493,28.257,-21.887,-1.864,-37.58,12.396,-3.252,-26.86,6.797,259.814,133.997,34.904,60.214666666666666,16.4055,-6.7027777777777775,-9.721
106,15/02/2019,60.95644444444445,-8.013,-1.915138888888889,2.18,-40.441,28.488,-21.842,-2.219,-37.539,12.495,-3.213,-26.729,6.623,260.04,133.817,34.976,60.20333333333333,16.42575,-6.695055555555555,-9.7195
107,16/02/2019,60.92766666666667,-8.015,-1.9083333333333334,2.324,-40.306,28.806,-21.642,-2.288,-37.532,12.716,-3.158,-26.528,6.446,260.462,133.902,35.169,60.192,16.445999999999998,-6.687333333333333,-9.718
108,17/02/2019,60.89888888888889,-7.939,-1.9015277777777777,2.071,-40.249,29.249,-21.367,-2.306,-37.335,13.116,-3.072,-26.436,6.518,260.742,133.823,35.307,60.18066666666667,16.46625,-6.679611111111111,-9.7165
109,18/02/2019,60.870111111111115,-7.861,-1.8947222222222222,1.78,-40.165,29.58,-21.183,-2.261,-37.224,13.453,-3.007,-26.335,6.663,261.067,133.852,35.453,60.169333333333334,16.4865,-6.671888888888889,-9.715
110,19/02/2019,60.84133333333334,-7.824,-1.8879166666666667,1.529,-40.134,29.81,-21.008,-2.227,-37.12,13.786,-2.917,-26.23,6.888,261.371,133.9,35.601,60.158,16.50675,-6.664166666666667,-9.7135
111,20/02/2019,60.812555555555555,-7.745,-1.8811111111111112,1.369,-40.202,30.123,-20.798,-2.106,-37.021,14.075,-2.807,-26.199,7.02,261.889,133.978,35.742,60.14666666666667,16.526999999999997,-6.656444444444444,-9.712
112,21/02/2019,60.78377777777778,-7.743,-1.8743055555555557,1.151,-40.236,30.35,-20.671,-2.093,-36.918,14.374,-2.706,-26.119,7.068,262.21,134.096,35.867,60.135333333333335,16.54725,-6.648722222222222,-9.7105
113,22/02/2019,60.755,-7.75,-1.8675000000000002,1.084,-40.167,30.456,-20.532,-2.037,-36.894,14.57,-2.678,-26.061,7.132,262.487,134.143,35.999,60.124,16.5675,-6.641,-9.709
114,23/02/2019,60.726222222222226,-7.706,-1.8606944444444444,1.478,-39.837,30.544,-20.654,-1.996,-36.889,14.797,-2.837,-26.067,7.147,262.697,134.309,36.143,60.11266666666667,16.58775,-6.633277777777778,-9.707500000000001
115,24/02/2019,60.69744444444445,-7.489,-1.853888888888889,1.093,-39.269,30.532,-20.69,-1.927,-36.701,15.096,-2.781,-25.783,6.555,262.664,134.456,36.251,60.101333333333336,16.608,-6.625555555555556,-9.706000000000001
116,25/02/2019,60.66866666666667,-7.395,-1.8470833333333334,0.539,-39.298,30.529,-20.413,-1.755,-36.587,15.337,-2.724,-25.793,5.983,262.168,134.422,36.252,60.09,16.628249999999998,-6.6178333333333335,-9.704500000000001
117,26/02/2019,60.63988888888889,-7.468,-1.840277777777778,0.465,-39.4,30.562,-20.166,-1.499,-36.29,15.51,-2.705,-25.813,5.86,261.734,134.558,36.293,60.07866666666667,16.6485,-6.610111111111111,-9.703000000000001
118,27/02/2019,60.611111111111114,-7.686,-1.8334722222222224,0.357,-39.402,30.611,-20.162,-1.479,-36.163,15.526,-2.736,-25.708,5.771,261.968,134.696,36.273,60.06733333333334,16.66875,-6.602388888888889,-9.701500000000001
119,28/02/2019,60.58233333333334,-7.794,-1.8266666666666667,0.442,-39.352,30.605,-20.003,-1.423,-36.272,15.645,-2.728,-25.544,6.06,262.194,134.725,36.257,60.056000000000004,16.689,-6.594666666666667,-9.700000000000001
120,01/03/2019,60.553555555555555,-7.929,-1.8198611111111112,0.459,-39.476,30.636,-20.002,-1.581,-36.229,15.7,-2.767,-25.504,6.411,262.534,134.565,36.223,60.04466666666667,16.709249999999997,-6.586944444444445,-9.698500000000001
121,02/03/2019,60.52477777777778,-7.893,-1.8130555555555556,1.149,-39.072,30.77,-20.056,-1.684,-36.278,15.833,-2.959,-25.428,6.614,262.7,134.343,36.091,60.03333333333334,16.729499999999998,-6.5792222222222225,-9.697000000000001
